"","id","pd","mpd","mntd","tree_sizes"
"759","86283311fffffff",1310.658413,99.3719273070423,21.9823401830986,71
"760","8629ac0b7ffffff",1050.055225,86.6074967912568,19.6071260327869,61
"761","8629a8d4fffffff",1401.944893,101.955038665519,19.5460109642857,84
"762","86281c947ffffff",1137.69671,93.4569548240795,21.1463394237288,59
"763","862816277ffffff",483.937208,80.8976039333333,25.0768637142857,21
"764","86280616fffffff",1312.166782,94.4094636313687,18.1046788076923,78
"765","86283162fffffff",1164.899175,85.8890404875972,18.1111052297297,74
"766","8629a0b8fffffff",1234.997734,80.9161146382792,23.9128977941176,68
"767","862814787ffffff",1202.885414,77.3295139404426,19.1625343943662,71
"768","86281141fffffff",284.035109,45.2092380571429,26.0666114,15
"769","86298d71fffffff",1507.904584,89.9070216837627,17.6083499052632,95
"770","8629b5877ffffff",679.214069,81.4621540120968,24.17677046875,32
"771","86283620fffffff",1472.148206,98.328947572549,20.9094051647059,85
"772","8629a8ad7ffffff",478.573702,97.3022941538462,55.0778502307692,13
"773","8629a2407ffffff",241.80813,68.4309182222222,30.707315,9
"774","86298555fffffff",389.78783,55.9329332287582,31.8246595,18
"775","862802b8fffffff",1007.335423,86.1385914136429,19.9342572264151,53
"776","86283471fffffff",1330.992598,96.2956125176152,18.4963952682927,82
"777","8628313b7ffffff",1385.626053,94.7550944654333,20.6266803670886,79
"778","86485b777ffffff",236.920763,100.6201842,73.7204934,5
"779","8629ad6b7ffffff",911.856037,80.9496615616162,26.3130045555556,45
"780","8629aa34fffffff",738.197474,67.1199529693878,17.6996430204082,49
"781","8629a0917ffffff",1409.368895,81.56804921251,19.7255207816092,87
"782","86281450fffffff",1401.654489,91.1317786001022,17.0180497303371,89
"783","8628111a7ffffff",784.107547,68.5313763512337,14.3823481132075,53
"784","862832c2fffffff",1369.143424,86.7598704977961,18.1499844698795,83
"785","8629a885fffffff",493.744974,95.5283752571429,42.3240847333333,15
"786","8629a54f7ffffff",1412.678,101.995721261738,20.5719927948718,78
"787","8629a218fffffff",135.792506,47.2349865,41.81663725,4
"788","862815d87ffffff",NA,NA,NA,0
"789","862812a1fffffff",819.022999,89.39469997463,18.7618147045455,44
"790","8629852e7ffffff",0,0,0,1
"791","862802917ffffff",1067.737508,80.0052649442308,18.2069767076923,65
"792","8628344a7ffffff",1058.548047,77.0550714564582,20.7182722372881,59
"793","8629aa0d7ffffff",597.518121,70.1846874586895,29.099404962963,27
"794","8629a6d6fffffff",115.074763,48.619274,41.6368233333333,3
"795","8629a3a07ffffff",599.329093,85.3937009565217,35.0670026956522,23
"796","8629a069fffffff",359.824365,93.9406696111111,65.3664732222222,9
"797","862814297ffffff",842.16778,103.674086826638,20.2418977045455,44
"798","86298d22fffffff",988.898221000001,76.5104792331969,20.9414204576271,59
"799","8629b5387ffffff",NA,NA,NA,0
"800","8628329b7ffffff",1454.264399,83.1475636957711,17.1421791122449,98
"801","8629aecb7ffffff",738.191782,91.0526027923387,28.5344710625,32
"802","8629ab94fffffff",1314.527252,79.2739913100206,17.4739137590361,83
"803","862815b0fffffff",NA,NA,NA,1
"804","86298506fffffff",922.863875,60.2390383154762,20.18836246875,64
"805","86280269fffffff",587.860445,87.2249136,39.1144429047619,21
"806","86485b287ffffff",530.577891,87.9866261111111,41.7381788888889,18
"807","8629a6af7ffffff",642.190286,59.9326105182186,22.2667159487179,39
"808","8629a378fffffff",NA,NA,NA,0
"809","8629a0427ffffff",1096.610018,70.9073968438597,17.3902217763158,76
"810","86281401fffffff",1507.902074,96.6319184676372,16.8559215684211,95
"811","862810cb7ffffff",300.864534,62.5114521818182,39.5797832727273,11
"812","8629b510fffffff",NA,NA,NA,0
"813","8629ab6d7ffffff",1012.156868,78.5162931165502,17.2598743030303,66
"814","8629a836fffffff",560.382276,87.2088336182336,22.9277154444444,27
"815","8629a1c9fffffff",777.103361,69.8943865919192,19.8044678666667,45
"816","862815897ffffff",1163.316182,101.306669921053,22.7619654912281,57
"817","862802427ffffff",274.427499,60.6150361090909,35.1427974545455,11
"818","862830c4fffffff",1375.506304,103.473555640949,18.6418069555556,90
"819","86485b00fffffff",614.819558,80.8889939209486,38.7598472173913,23
"820","8629a3517ffffff",147.416154,89.787624,65.151256,3
"821","8629a01afffffff",1580.366852,100.85499217268,17.755035,97
"822","862813da7ffffff",242.250068,89.9315696,60.9775941666667,6
"823","8629b1b2fffffff",400.326583,70.9552486601307,28.1328702222222,18
"824","8628324c7ffffff",1030.511774,77.8614563781421,21.6087467377049,61
"825","8629ab45fffffff",1181.835144,78.0103010676839,21.2657960972222,72
"826","8629a80f7ffffff",1393.774424,99.6624275083334,16.6372087083333,96
"827","8629a1a27ffffff",1139.882088,85.3283172586539,18.9802062923077,65
"828","86281561fffffff",357.625673,103.942800055556,46.3714791111111,9
"829","8628122b7ffffff",1441.382488,92.2810573958432,16.8235545869565,92
"830","862981817ffffff",1026.524108,66.916780115806,17.6316617222222,72
"831","8628021afffffff",608.936336,74.5569791632184,22.8605124666667,30
"832","8629accd7ffffff",933.924512,69.440914560161,12.8122555352113,71
"833","8629a996fffffff",NA,NA,NA,0
"834","8629a6607ffffff",502.263517,89.3422205263158,25.56188595,20
"835","8629a329fffffff",252.66355,98.7698522,51.2422741666667,6
"836","862813b2fffffff",764.36002,70.8850012375566,15.6344826730769,52
"837","86298cac7ffffff",1124.949267,83.9533240586538,20.1536210153846,65
"838","862806d8fffffff",1277.972047,85.1470637578379,18.6589059866667,75
"839","8629b18b7ffffff",332.044063,78.9366086666667,50.6664571,10
"840","86283224fffffff",1386.480463,96.3212085803214,18.8592375595238,84
"841","8629ae54fffffff",1314.472053,80.4991051601176,16.5544921149425,87
"842","8648592a7ffffff",1271.237654,81.3957206181534,20.9341140972222,72
"843","8629a17afffffff",841.523549,86.5260095775249,26.6703745263158,38
"844","8628153a7ffffff",1153.018163,69.3315675892406,17.3887882125,80
"845","862984907ffffff",216.152084,63.069383047619,42.688711,7
"846","862833ac7ffffff",1009.668985,74.3414663491633,15.1637098955224,67
"847","86283075fffffff",1564.780827,97.1409451087734,18.7869198265306,98
"848","8629aca5fffffff",1460.046935,89.3269331628816,18.2589767362637,91
"849","8629a96f7ffffff",1557.833719,104.126426761403,18.6511327604167,96
"850","8629a638fffffff",1115.294805,100.29197916633,21.9531512727273,55
"851","8629a3027ffffff",468.881456,84.891585122807,34.6355631578947,19
"852","8628138b7ffffff",NA,NA,NA,0
"853","86281054fffffff",888.015476,74.2000474301573,24.6440884680851,47
"854","86298c84fffffff",1026.842167,80.0948272344156,20.189723875,56
"855","8629ae2d7ffffff",1329.444596,85.0971857310879,17.1987474597701,87
"856","8629a489fffffff",533.282008,92.993260972332,25.7540113913043,23
"857","8629a1537ffffff",1020.515853,69.0528444086758,14.1702044794521,73
"858","86281512fffffff",980.284719,73.788628445267,18.7867501451613,62
"859","862836bb7ffffff",916.496238,87.8301495535354,27.7989870222222,45
"860","86283384fffffff",1404.297849,100.085103819485,15.6437956631579,95
"861","8628304e7ffffff",1315.83823,101.957940072594,20.4056954358974,78
"862","8629a6117ffffff",765.883197,99.9146084021164,31.3522082142857,28
"863","8629a2dafffffff",NA,NA,NA,0
"864","8628102d7ffffff",NA,NA,NA,0
"865","86298926fffffff",1124.491921,76.6694281237928,20.5118865441176,68
"866","86280689fffffff",311.662285,95.8255595555555,39.9332402222222,9
"867","8629126dfffffff",400.325156,86.2032531282051,43.7949646923077,13
"868","8629ae05fffffff",984.682756,70.3341449244724,15.0072209594595,74
"869","8629aacf7ffffff",1276.010398,94.6262688866155,20.5419841449275,69
"870","8629a4627ffffff",1264.93578,91.8914910586539,25.6007743230769,65
"871","862811b4fffffff",574.190942,89.938456115942,22.6656544583333,24
"872","86291a627ffffff",576.780174,94.3411490592885,32.0413624782609,23
"873","86283026fffffff",1293.332688,91.7452911237183,18.4190653506494,77
"874","8629ac56fffffff",1165.449051,71.8991458565766,21.13090996,75
"875","8629a9207ffffff",1148.788568,71.1593510696444,16.3391093493976,83
"876","8629a2b37ffffff",922.714771,74.6056782484144,28.6502302954545,44
"877","86281005fffffff",1379.197957,82.9723057567715,17.5743155581395,86
"878","86298c35fffffff",1102.547199,71.4811117031056,20.0256228142857,70
"879","862985c8fffffff",NA,NA,NA,1
"880","862806627ffffff",528.65086,75.0405812789855,27.6589591666667,24
"881","8629b114fffffff",996.483045000001,72.6154087423729,21.7008752833333,60
"882","8629a1047ffffff",1620.198334,100.702132189507,17.0505433269231,104
"883","8628118d7ffffff",603.003053,74.2520720276923,30.9570063846154,26
"884","86298419fffffff",NA,NA,NA,1
"885","8629b5d2fffffff",1478.176176,95.8515753417722,24.0560608860759,79
"886","8628366c7ffffff",1688.35259,97.1641936554536,17.6254128807339,109
"887","86283335fffffff",NA,NA,NA,0
"888","8629ac2f7ffffff",NA,NA,NA,1
"889","86281cb87ffffff",564.112581,71.3487758266667,29.8053842,25
"890","86281314fffffff",1344.607344,81.8629598197253,18.2919906888889,90
"891","86298c0e7ffffff",836.047332,69.8602217921728,32.260127051282,39
"892","862985a17ffffff",723.166264,56.6934056190476,27.0515221904762,42
"893","8628063afffffff",1136.832514,92.357194863388,19.5326684098361,61
"894","8629aa807ffffff",220.14592,112.410519166667,89.00003425,4
"895","8629a4137ffffff",1153.294698,105.079042133255,18.2199300677966,59
"896","86281165fffffff",1690.042677,97.8021701632869,17.7510687850467,107
"897","86298d95fffffff",950.32729,66.0816364495648,18.0054136825397,63
"898","8629b5ab7ffffff",NA,NA,NA,0
"899","86283644fffffff",1430.237139,91.0940233965599,17.2622761195652,92
"900","8628330e7ffffff",328.999068,116.705685466667,92.279946,6
"901","8629a8d17ffffff",673.518589,84.0643658669951,31.2538815172414,29
"902","8629a2647ffffff",NA,NA,NA,0
"903","86281c90fffffff",1082.996789,91.4586858467533,22.5529932142857,56
"904","86298579fffffff",131.193774,122.494117,122.494117,2
"905","862806137ffffff",1270.864401,75.2754827554953,19.2982753780488,82
"906","8629aa58fffffff",NA,NA,NA,1
"907","8629a0b57ffffff",1435.782482,101.789976142811,20.5711021898734,79
"908","86281474fffffff",1388.643995,97.9794390199184,18.3587371011236,89
"909","862980947ffffff",490.514391,88.5017057777778,32.3609555789474,19
"910","8629a8a9fffffff",131.601244,123.309061,123.309061,2
"911","862985527ffffff",211.503086,68.8284838666667,53.0096243333333,6
"912","862802b57ffffff",1145.379332,94.5381910187794,15.3197418194444,72
"913","8628346e7ffffff",1552.545057,100.1692060235,17.4548506868687,99
"914","8629aa317ffffff",427.99934,66.2677986526316,28.8756848,20
"915","8629a3c47ffffff",1025.419372,73.6443183021258,16.8410395671642,67
"916","8629a08dfffffff",1467.960419,89.3989908192268,19.7071242386364,88
"917","8628144d7ffffff",NA,NA,NA,0
"918","86281116fffffff",992.256608,75.8288035616599,21.086281220339,59
"919","86298d46fffffff",1213.482434,75.1754517039922,18.7736939873418,79
"920","8629abb8fffffff",979.675478,93.4337532571083,18.0303024655172,58
"921","8629a8827ffffff",243.161118,115.818296,115.21319925,4
"922","8629a2157ffffff",NA,NA,NA,0
"923","862815d4fffffff",1260.634518,99.8831208761239,17.6805256025641,78
"924","8629852afffffff",134.580723,129.268016,129.268016,2
"925","8628028dfffffff",806.944912,77.9577291251384,19.701526627907,43
"926","86283446fffffff",1464.056573,99.8358190347294,18.7382401573034,89
"927","8629ad407ffffff",1128.740848,82.905508531677,17.7671652571429,70
"928","8629aa09fffffff",1146.513341,73.1482495782696,21.4539383380282,71
"929","8629a6d37ffffff",1601.222522,104.509854061711,17.2833068064516,93
"930","8629a0667ffffff",1568.794981,91.5354077105752,19.2404814242424,99
"931","86281425fffffff",1191.836966,80.8365282795625,17.9601098051948,77
"932","8629b534fffffff",NA,NA,NA,0
"933","8629ab917ffffff",1274.618166,99.7449137093942,21.3561473970588,68
"934","8629a85afffffff",1062.85378,98.7304798125604,28.0613352173913,46
"935","86281c1a7ffffff",876.114355,79.4876778843538,21.1921954489796,49
"936","862815ad7ffffff",1070.391643,78.0005762596154,20.2807300461538,65
"937","862985037ffffff",189.716299,34.2608255,24.0629912222222,9
"938","862802667ffffff",668.417415,69.5230289189189,22.2236129473684,38
"939","8629ad18fffffff",1088.737707,73.8689861821548,15.7366658918919,74
"940","86485b24fffffff",198.552263,62.7159741904762,33.3508657142857,7
"941","8629a3757ffffff",NA,NA,NA,0
"942","8629b50d7ffffff",129.688999,45.5602626666667,25.477342,4
"943","8629b1d6fffffff",NA,NA,NA,1
"944","862832707ffffff",127.158712,114.423994,114.423994,2
"945","8629aea07ffffff",912.765336,69.9237967002096,21.3469119259259,54
"946","86485975fffffff",962.654049,84.5567865297959,21.8095212,50
"947","8629ab69fffffff",977.643991,72.5886685423729,20.952718559322,59
"948","8629a8337ffffff",353.978894,103.010114822222,36.1797616,10
"949","8629a1c67ffffff",1153.093877,74.9639201940928,17.2078112658228,79
"950","86281585fffffff",NA,NA,NA,0
"951","862981a57ffffff",417.373157,66.2716215666667,40.531385,16
"952","862830c17ffffff",1128.157079,98.2124616013309,21.7695773448276,58
"953","8629a9bafffffff",1113.530927,84.0023105034723,21.58765440625,64
"954","8629a6847ffffff",862.589236,83.8295843149758,21.6868540217391,46
"955","8629a34dfffffff",NA,NA,NA,0
"956","8629a0177ffffff",1201.567055,77.6888233246377,21.2763332857143,70
"957","862813d6fffffff",776.902524,83.8927140554765,23.3981888421053,38
"958","862810a07ffffff",1405.896174,83.9530686270691,22.6169508860759,79
"959","86298cd07ffffff",708.704431,62.7704902888889,19.7294618888889,45
"960","8629b1af7ffffff",1019.540459,73.6605007250132,20.2558509032258,62
"961","86283248fffffff",297.488044,105.051460178571,34.220393875,8
"962","8629ae78fffffff",705.324878,68.6109899892038,21.8048104102564,39
"963","8629ab427ffffff",650.644922,58.1454071179078,16.238269375,48
"964","862984b47ffffff",580.252004,87.5602011904762,34.1513166190476,21
"965","862802177ffffff",594.63472,71.3615425,21.9701188484848,33
"966","862833d07ffffff",1460.947453,106.422910717647,18.8121174941176,85
"967","86283099fffffff",1299.630946,93.8945252028985,23.0352058550725,69
"968","8629acc9fffffff",1124.949844,70.976450006962,15.0091463625,80
"969","8629a9937ffffff",143.747806,87.3420586666667,60.2601246666667,3
"970","8629a3267ffffff",354.26018,82.7745460222222,56.6881228,10
"971","86281078fffffff",NA,NA,NA,0
"972","86298ca8fffffff",689.035598,72.2472240690691,23.1891946486486,37
"973","862806d57ffffff",1007.273726,84.7698829502826,17.7768220833333,60
"974","862832217ffffff",1299.003646,84.3852466358544,16.4726677882353,85
"975","8629ae517ffffff",524.978925,71.1569361871345,45.408802368421,19
"976","86485926fffffff",1573.105736,88.698942837119,17.9499451960784,102
"977","8629ab1afffffff",1238.220212,73.9405016678142,17.2391425833333,84
"978","8629a1777ffffff",1224.486749,90.4820614336918,22.4414135873016,63
"979","86281536fffffff",NA,NA,NA,1
"980","8629848cfffffff",162.484696,62.6576128,39.3098132,5
"981","862833a8fffffff",485.857782,79.0638775098039,38.4669483333333,18
"982","862830727ffffff",1087.947637,79.0756729049898,14.9062197142857,77
"983","8629aca27ffffff",1171.068526,76.1103042671233,18.1337148356164,73
"984","8629a6357ffffff",800.481773,76.3013885254902,16.5268258823529,51
"985","862810517ffffff",1195.849905,87.8640418098592,20.4391229027778,72
"986","86298c817ffffff",842.011172,85.8556542663848,20.7515760454545,44
"987","86280040fffffff",1535.116124,84.7353689363332,16.7599453461538,104
"988","8629ae29fffffff",812.493854,78.7158120921986,18.5242155,48
"989","8628150f7ffffff",1322.845706,91.0345674077194,21.9461590921053,76
"990","862811d8fffffff",NA,NA,NA,0
"991","862833817ffffff",1264.026437,79.00107116603,17.8018303012048,83
"992","8628304afffffff",1492.590654,101.113876126841,19.4478779888889,90
"993","8629ac7afffffff",1141.579441,87.4702637606557,22.001286147541,61
"994","8629a9447ffffff",314.309527,87.8724194909091,29.3618271818182,11
"995","8629a60dfffffff",699.262571,68.8303620349206,27.1019356944444,36
"996","8629a2d77ffffff",184.195286,114.307045333333,114.190101666667,3
"997","86281696fffffff",640.555498,66.929712025641,16.7227503,40
"998","86281029fffffff",139.88015,36.5088112,27.4545336,5
"999","862989237ffffff",NA,NA,NA,0
"1000","862806867ffffff",357.180463,75.6354395897436,41.4255460769231,13
"1001","8629126a7ffffff",1361.600135,80.364346928481,21.488270275,80
"1002","8629ae027ffffff",1045.820116,86.9133963997494,22.6058528596491,57
"1003","8629a1287ffffff",927.526868,68.3231361929825,21.1098528596491,57
"1004","862811b17ffffff",372.794366,69.6198598241758,36.8229178571429,14
"1005","862836907ffffff",534.896679,88.5097593918129,36.1248134210526,19
"1006","86283359fffffff",958.553707,82.7217611785715,23.7216903877551,49
"1007","862830237ffffff",1032.597255,84.2700482229508,20.388173,61
"1008","8629ac537ffffff",596.386002,76.6570874643678,21.8078129,30
"1009","862810027ffffff",185.396786,115.792097333333,115.108044333333,3
"1010","86298c327ffffff",608.211292,71.5497457195402,24.0142831,30
"1011","862985c57ffffff",384.714326,94.8158578571429,22.7766193571429,14
"1012","8629b1117ffffff",128.184792,116.476152,116.476152,2
"1013","8629addafffffff",1175.54741,73.045024888924,17.366206225,80
"1014","8629aaa47ffffff",915.132504,70.1711376422078,20.191476625,56
"1015","8629a100fffffff",1174.259835,76.8440223247275,14.7503151666667,84
"1016","862814c07ffffff",1089.634134,80.3736042983257,16.4469496986301,73
"1017","86281189fffffff",1215.209005,76.22695193379,20.4890018082192,73
"1018","86298db9fffffff",942.011914,78.6230567843137,20.5581220192308,52
"1019","862984167ffffff",NA,NA,NA,0
"1020","86283668fffffff",772.915675,97.5654406693549,27.8289311875,32
"1021","862833327ffffff",1142.298856,75.5708173057947,14.3801066071429,84
"1022","8629a2887ffffff",1614.418469,98.6459549411177,17.0271267818182,110
"1023","862813117ffffff",1178.361527,103.77119215601,18.4962680869565,69
"1024","8629a0d97ffffff",1620.151542,91.137436532777,16.1028724818182,110
"1025","86281498fffffff",212.743346,35.1802886593407,15.9192319285714,14
"1026","862811627ffffff",1285.106539,79.0123157232432,19.4946960266667,75
"1027","86298d927ffffff",1012.919322,78.6365535729166,17.16315896875,64
"1028","862836417ffffff",1391.751094,86.2483741203703,20.2667591358025,81
"1029","8628330afffffff",1300.517988,103.52962298371,19.9307812972973,74
"1030","8629ac047ffffff",719.542184,74.8569391010753,33.2663468387097,31
"1031","8629a8cdfffffff",1132.456925,95.0236441311623,20.2431275970149,67
"1032","8629a260fffffff",NA,NA,NA,0
"1033","86281c8d7ffffff",NA,NA,NA,0
"1034","862816207ffffff",184.923044,115.160445333333,114.792217333333,3
"1035","862985767ffffff",255.819895,79.5492904761905,51.6063584285714,7
"1036","862802d97ffffff",480.947007,78.5589779477124,37.5894154444444,18
"1037","8629aa557ffffff",145.972274,89.5090893333333,62.542031,3
"1038","8629a0b1fffffff",1620.247043,89.1214016673267,19.6012145247525,101
"1039","862814717ffffff",1376.510969,84.430502237535,19.4605624,85
"1040","8628113afffffff",822.62739,97.793942064394,32.4189931818182,33
"1041","8629137b7ffffff",1367.13378,91.7682430522029,21.8134108783784,74
"1042","8629b5807ffffff",1244.132182,85.4119680544337,22.2924373676471,68
"1043","86283619fffffff",358.185573,105.73330875,62.492487625,8
"1044","8629a8a67ffffff",128.184789,116.476149,116.476149,2
"1045","8629a2397ffffff",NA,NA,NA,1
"1046","8629854efffffff",926.767516,63.2587930660522,18.7090573174603,63
"1047","862802b1fffffff",1211.998887,78.373195321891,15.5666897317073,82
"1048","8628346afffffff",1428.833593,93.9055673041139,21.2269984,80
"1049","8629ad647ffffff",1130.836889,85.4667302746522,25.4089100517241,58
"1050","8629aa2dfffffff",729.727771,65.8452001831832,28.9487872162162,37
"1051","8629a3c0fffffff",536.974604,75.238645568421,38.8542304,20
"1052","8629a08a7ffffff",1250.132461,86.202708356014,22.0328790588235,68
"1053","86281449fffffff",1221.972432,87.1690735370254,16.2255701,80
"1054","862811137ffffff",NA,NA,NA,1
"1055","86298d437ffffff",1234.723461,77.935225023643,18.6859503846154,78
"1056","8629abb57ffffff",919.464484,90.1644077132285,23.6986681276596,47
"1057","8629a5487ffffff",1510.936316,94.5714672473878,19.7218198409091,88
"1058","8629a211fffffff",NA,NA,NA,0
"1059","862815d17ffffff",108.991498,78.089568,78.089568,2
"1060","862985277ffffff",98.862568,32.782198,25.0495083333334,3
"1061","8628028a7ffffff",202.834398,41.9746075357143,36.218108625,8
"1062","862834437ffffff",1221.193822,80.5802138393375,22.0755205428571,70
"1063","8628310cfffffff",305.488751,47.106705125,23.78882475,16
"1064","8629aa067ffffff",1136.088095,75.8257166103286,18.0386473055556,72
"1065","8629a3997ffffff",394.971849,87.4263874909091,55.6333652727273,11
"1066","8629a062fffffff",1117.730633,77.6305326242938,23.8072397833333,60
"1067","862814227ffffff",775.808934,69.330428,20.9259853404255,47
"1068","8629b5317ffffff",NA,NA,NA,0
"1069","862832947ffffff",1386.071624,96.9908377858807,20.0606149487179,78
"1070","8629aec47ffffff",889.97361,61.9373410816506,13.9008390588235,68
"1071","8629ab8dfffffff",1330.389866,96.5434572583559,18.1005346829268,82
"1072","8629a8577ffffff",1118.429508,98.9656093515152,18.5271857575758,66
"1073","86281c16fffffff",849.251165,71.7203827616162,22.5928246888889,45
"1074","862815a9fffffff",NA,NA,NA,1
"1075","86280262fffffff",779.528148,68.3439356717687,16.7965572244898,49
"1076","8629ad157ffffff",1235.360875,103.074451895141,19.9781343768116,69
"1077","86485b217ffffff",NA,NA,NA,0
"1078","8629a6a87ffffff",203.225955,86.317643,56.7750594,5
"1079","8629a371fffffff",NA,NA,NA,0
"1080","8629a03b7ffffff",1455.777447,84.6401885261045,22.3974595357143,84
"1081","862810c47ffffff",NA,NA,NA,0
"1082","8629b509fffffff",275.900722,79.7415211071429,49.856441875,8
"1083","8629b1d37ffffff",1535.102887,104.869089808889,15.94757405,100
"1084","8628326cfffffff",740.84728,66.1119444064626,16.8083451632653,49
"1085","8629ab667ffffff",1234.731348,77.7622625492322,16.5754043902439,82
"1086","8629a1c2fffffff",1336.460489,89.9851448512281,22.8030608552632,76
"1087","862815827ffffff",1364.60052,93.6699268990425,19.3936282906977,86
"1088","862984d87ffffff",986.395397,66.2109265273938,19.8246074920635,63
"1089","862981a1fffffff",388.451769,67.9129954095238,35.5126346,15
"1090","8628023b7ffffff",300.459598,75.1131643333333,52.9753245555556,9
"1091","8629a9b77ffffff",1061.318733,76.5140741332839,14.4540956081081,74
"1092","8629a680fffffff",688.581112,78.1596689507389,33.1074877586207,29
"1093","8629a34a7ffffff",128.184789,116.476149,116.476149,2
"1094","862813d37ffffff",701.321912,78.2182781655173,30.4404412,30
"1095","862989967ffffff",1124.743491,75.4320004113924,15.5364613875,80
"1096","862832457ffffff",236.143605,50.8249208666667,33.5539802,10
"1097","8629ae757ffffff",993.350910000001,63.4361405753424,15.2371373150685,73
"1098","8629a8087ffffff",1270.685312,103.778370647842,17.4908862658228,79
"1099","8629a19b7ffffff",1279.720203,94.3521890949163,15.4670354819277,83
"1100","8628155afffffff",NA,NA,NA,0
"1101","862812247ffffff",1598.865576,95.7818900399485,19.4249453402062,97
"1102","862984b0fffffff",NA,NA,NA,0
"1103","862833ccfffffff",1587.311855,90.9090822676768,19.38835374,100
"1104","862830967ffffff",1371.387352,103.740623665586,19.3239359733333,75
"1105","8629acc67ffffff",450.935796,66.3321039526316,30.76598205,20
"1106","8629a6597ffffff",801.520167,82.3353198236559,39.0237321290323,31
"1107","8629a322fffffff",630.884304,83.9472859692308,31.3896670384615,26
"1108","862810757ffffff",930.797572,69.5316122349727,15.6360334590164,61
"1109","86298ca57ffffff",1237.406432,76.0246544064865,20.2219654666667,75
"1110","862806d1fffffff",1298.025876,92.1222274140465,18.727004060241,83
"1111","8629b1847ffffff",869.926980000001,62.302789879719,16.8330064264706,68
"1112","8629ae4dfffffff",1344.689845,102.557521493333,18.9831366266667,75
"1113","8629ab177ffffff",1496.309734,95.6113082962206,18.3531271123596,89
"1114","862815337ffffff",1173.49014,91.7025894509272,18.3219704029851,67
"1115","862984897ffffff",NA,NA,NA,0
"1116","862833a57ffffff",551.241286,81.5745411169231,24.8158653076923,26
"1117","8628306efffffff",1378.766964,90.3534852017981,19.9558864230769,78
"1118","8629a9687ffffff",1183.780278,92.5192883922171,20.5311426666667,63
"1119","8629a631fffffff",1079.534302,87.3977152677305,29.0411594583333,48
"1120","862816bafffffff",1519.812133,92.7520450502971,17.7366887128713,101
"1121","862813847ffffff",1158.765159,76.1684830422066,19.4021990405405,74
"1122","8628104dfffffff",1468.324385,102.612269944457,17.2719390210526,95
"1123","8629ae267ffffff",958.690898,101.375450107962,27.592509051282,39
"1124","8629a14c7ffffff",892.879618,84.787788462766,23.6729965208333,48
"1125","862811d57ffffff",749.988029,97.1015599867725,33.7152950714286,28
"1126","862836b47ffffff",863.934182,102.869439287356,34.5377846333333,30
"1127","862830477ffffff",1191.950289,102.894697910448,19.4731667058823,68
"1128","8629ac777ffffff",1210.462252,86.2293501202186,24.2231371967213,61
"1129","8629a940fffffff",134.580724,129.268017,129.268017,2
"1130","8629a60a7ffffff",1132.104392,106.542674821742,23.1909348305085,59
"1131","862810267ffffff",NA,NA,NA,1
"1132","86280682fffffff",1280.744628,91.6826725617367,22.4980720298507,67
"1133","86291266fffffff",505.424864,81.6685888533333,22.73330004,25
"1134","8629b1357ffffff",NA,NA,NA,1
"1135","862831cefffffff",1251.487406,86.446738520024,16.0790691341463,82
"1136","8629aac87ffffff",964.01414,103.981468406734,18.5221278181818,55
"1137","8629a45b7ffffff",1024.212879,78.4075606493056,18.65707225,64
"1138","8629a124fffffff",236.176262,100.4712846,73.1248922,5
"1139","862811adfffffff",1264.790877,82.8342164180574,17.7040356976744,86
"1140","86291a5b7ffffff",1265.466127,81.2885552202661,22.3157386805556,72
"1141","8629843a7ffffff",1321.302799,102.647947077778,17.8618406666667,81
"1142","8628368cfffffff",860.199107,89.5616592190476,31.0368788333333,36
"1143","862833567ffffff",1431.710038,92.9254954618981,15.6573116989247,93
"1144","8629a9197ffffff",1143.252442,83.7585275730769,21.0031195076923,65
"1145","8629a2ac7ffffff",287.602703,61.8250672564103,22.3989204615385,13
"1146","86281cd8fffffff",1146.107787,79.7701957955676,18.6168374925373,67
"1147","862985c1fffffff",171.077107,65.1627706,43.9155214,5
"1148","8628065b7ffffff",398.54826,64.1224624372294,23.7621065909091,22
"1149","8629add77ffffff",1489.394102,96.4584833860175,19.4104354111111,90
"1150","8629aaa0fffffff",1050.879656,75.7876207177034,14.5300524155844,77
"1151","862811867ffffff",515.826709,60.2986685615764,20.5929125517241,29
"1152","86298db67ffffff",1074.088651,83.4532467273925,17.6158183382353,68
"1153","86298412fffffff",NA,NA,NA,1
"1154","862836657ffffff",1474.196943,101.03993753779,21.1857350609756,82
"1155","8628332efffffff",861.399919,68.1868861825038,17.5370406730769,52
"1156","8629ac287ffffff",304.488502,82.7316392777778,46.6124315555556,9
"1157","8629a284fffffff",887.059546,80.4338949324474,26.7251903023256,43
"1158","86281cb17ffffff",1428.477012,97.5044184368752,23.2778491351351,74
"1159","86298c077ffffff",969.092168,103.129602843854,24.9405593488372,43
"1160","8629859a7ffffff",NA,NA,NA,0
"1161","8629aa797ffffff",629.113813,58.6669788926829,20.5220715365854,41
"1162","8629a40c7ffffff",1397.113088,102.404229183021,17.7860024777778,90
"1163","8629a0d5fffffff",1570.128507,88.2851587602686,16.4281356634615,104
"1164","862814957ffffff",1157.813332,74.8414007539127,17.0308253205128,78
"1165","86298d8efffffff",647.363076,63.8246572773826,22.0837324473684,38
"1166","862980b4fffffff",NA,NA,NA,0
"1167","8629b5a47ffffff",NA,NA,NA,0
"1168","862833077ffffff",1113.415603,84.8638664862155,25.1456572280702,57
